Onsite_Energy,Chemical_Potential
-9.0,0.06009769665543274
-8.984848484848486,-0.11860053168612694
-8.96969696969697,-0.09901155118396332
-8.954545454545453,-0.16590869253111862
-8.93939393939394,0.15449140035676123
-8.924242424242424,-0.05461791883939782
-8.90909090909091,-0.0485344942799486
-8.893939393939394,-0.2500582635349815
-8.878787878787879,-0.022454061740106113
-8.863636363636363,0.015206203403224094
-8.84848484848485,0.013307484540135306
-8.833333333333334,0.06491358250428902
-8.818181818181818,0.04532608724478848
-8.803030303030303,-0.14153866000989979
-8.787878787878787,0.08262603217079345
-8.772727272727273,-0.20570795993107538
-8.757575757575758,-0.10555634433480066
-8.742424242424242,-0.09353808108016892
-8.727272727272727,-0.08978198433797502
-8.712121212121211,-0.03397198085788489
-8.696969696969697,0.12352796255336784
-8.681818181818182,-0.03195954423853209
-8.666666666666666,2.360788788280388e-5
-8.651515151515152,-0.00432599097823072
-8.636363636363637,0.06841594867201195
-8.621212121212121,-0.08155727778164135
-8.606060606060606,-0.11271721971932891
-8.590909090909092,-0.08205792571634163
-8.575757575757574,-0.09883316617789717
-8.56060606060606,-0.062246328865725786
-8.545454545454547,-0.05496339935844219
-8.530303030303031,-0.02785652650102577
-8.515151515151514,-0.13346919363267773
-8.5,-0.009049704953653759
-8.484848484848484,0.00038032829164080795
-8.469696969696969,-0.08241323124576638
-8.454545454545455,0.037776489983770034
-8.43939393939394,-0.05146164295713618
-8.424242424242424,-3.4191179336992263
-8.40909090909091,-0.04866924755962998
-8.393939393939394,-0.01644919378749421
-8.378787878787879,0.1134437232079506
-8.363636363636363,-0.011346734783401757
-8.348484848484848,-3.3367941833969184
-8.333333333333332,0.031039015027999994
-8.318181818181817,-3.313662333903622
-8.303030303030303,-3.3002974463801706
-8.287878787878789,-3.2855262186147485
-8.272727272727273,-3.2633906272752284
-8.257575757575758,-3.2391156846501588
-8.242424242424242,-3.2550879623525475
-8.227272727272727,-3.2272604928950273
-8.212121212121213,-3.253074918872187
-8.196969696969697,-3.1943044304780273
-8.181818181818183,-3.1836254726806743
-8.166666666666668,-3.1661279125516018
-8.151515151515152,-3.094836882146609
-8.136363636363637,-3.1367399286361604
-8.121212121212121,-3.1565568727130824
-8.106060606060606,-3.096544680078921
-8.090909090909092,-3.036720388593338
-8.075757575757576,-3.0741395346061324
-8.06060606060606,-3.0635118334468956
-8.045454545454545,-3.0626156098195167
-8.03030303030303,-3.035561024560593
-8.015151515151516,-2.9497062907194618
-8.0,-3.0044818919144802
-7.984848484848484,-3.0554355604111407
-7.96969696969697,-2.965094300694858
-7.954545454545454,-2.952156741490086
-7.9393939393939394,-2.924338743291358
-7.924242424242425,-2.8829505927745345
-7.909090909090909,-2.8981939073116507
-7.8939393939393945,-2.8762903394940054
-7.878787878787879,-2.8923225624259743
-7.863636363636363,-2.861345101850148
-7.848484848484848,-2.84886635566491
-7.833333333333333,-2.8469018547507403
-7.818181818181818,-2.8197440256679442
-7.803030303030303,-2.7991972697029297
-7.787878787878788,-2.8427122133922893
-7.7727272727272725,-2.820200577661055
-7.757575757575758,-2.762414779726001
-7.742424242424242,-2.7452376743884486
-7.7272727272727275,-2.750652331732425
-7.712121212121213,-2.709917916675778
-7.696969696969697,-2.6942857733806562
-7.681818181818182,-2.676828300365244
-7.666666666666666,-2.6847337669123164
-7.651515151515151,-2.644720571098361
-7.636363636363637,-2.6903672921388164
-7.621212121212121,-2.6176978624767173
-7.606060606060606,-2.6253599855932492
-7.590909090909091,-2.5795029366591677
-7.575757575757575,-2.607364222040445
-7.5606060606060606,-2.550650802997964
-7.545454545454546,-2.5440908466612626
-7.53030303030303,-2.519537475971447
-7.515151515151516,-2.5319550102162935
-7.5,-2.5132422232247933
