Onsite_Energy,Chemical_Potential
-9.0,-0.07892653702928243
-8.984848484848486,-0.07774053534159009
-8.96969696969697,-0.049952510182215804
-8.954545454545453,-0.033723621226826594
-8.93939393939394,0.04769557419969317
-8.924242424242424,-0.0032227893350622594
-8.90909090909091,0.012225518332584784
-8.893939393939394,0.027069357508139547
-8.878787878787879,0.04269769330884543
-8.863636363636363,0.057444506634233505
-8.84848484848485,0.07263808532098182
-8.833333333333334,0.08741615030552907
-8.818181818181818,0.07218590434987959
-8.803030303030303,0.11774854828128412
-8.787878787878787,-0.2784493349810475
-8.772727272727273,-0.22303000809712614
-8.757575757575758,0.16345325232693853
-8.742424242424242,-0.1872668862164275
-8.727272727272727,-0.17566610438422003
-8.712121212121211,0.20893880762653083
-8.696969696969697,-0.14484697932063995
-8.681818181818182,-0.12719238279470346
-8.666666666666666,-0.1143766423905177
-8.651515151515152,-0.09914654470149742
-8.636363636363637,-0.08637601738213618
-8.621212121212121,-0.06974226229448988
-8.606060606060606,-0.05148871621533857
-8.590909090909092,-0.04048232871438984
-8.575757575757574,-0.022950878052455437
-8.56060606060606,-0.011744546673917
-8.545454545454547,0.01556900150897178
-8.530303030303031,0.01903477027141065
-8.515151515151514,0.035432237569665403
-8.5,0.05626969562069917
-8.484848484848484,0.06728915705465965
-8.469696969696969,0.08415010465048312
-8.454545454545455,0.07858269519165617
-8.43939393939394,-3.4397220627652842
-8.424242424242424,-3.424228394455888
-8.40909090909091,-3.4105789249193634
-8.393939393939394,0.1584999836827592
-8.378787878787879,-3.3787174074140225
-8.363636363636363,-3.363609842459695
-8.348484848484848,-3.337053611972067
-8.333333333333332,-3.3334172243507254
-8.318181818181817,-3.315194369752504
-8.303030303030303,-3.303160833123208
-8.287878787878789,-3.289941534432252
-8.272727272727273,-3.2729032200181436
-8.257575757575758,-3.2575479671578904
-8.242424242424242,-3.260209554478088
-8.227272727272727,-3.227219364096676
-8.212121212121213,-3.2122169865122956
-8.196969696969697,-3.1603460989425116
-8.181818181818183,-3.1817531831044477
-8.166666666666668,-3.1666752887654397
-8.151515151515152,-3.151775819677205
-8.136363636363637,-3.1362039467290472
-8.121212121212121,-3.121307240861185
-8.106060606060606,-3.1060670941764528
-8.090909090909092,-3.090907279279236
-8.075757575757576,-3.075810254831616
-8.06060606060606,-3.0595454957716512
-8.045454545454545,-2.991427987560165
-8.03030303030303,-3.0303296670003235
-8.015151515151516,-3.009370485881277
-8.0,-2.998527169943543
-7.984848484848484,-2.984744989369048
-7.96969696969697,-2.971474367948879
-7.954545454545454,-2.957383362156456
-7.9393939393939394,-2.9397637491099786
-7.924242424242425,-2.924214036126024
-7.909090909090909,-2.909153016400005
-7.8939393939393945,-2.89443974038344
-7.878787878787879,-2.878865010525196
-7.863636363636363,-2.8640806111033186
-7.848484848484848,-2.850932904074
-7.833333333333333,-2.8365103023322717
-7.818181818181818,-2.818625305834921
-7.803030303030303,-2.8030449877718766
-7.787878787878788,-2.788491600087461
-7.7727272727272725,-2.846444469842446
-7.757575757575758,-2.7575109554829993
-7.742424242424242,-2.7424075496697142
-7.7272727272727275,-2.7275141394147724
-7.712121212121213,-2.7114679648173734
-7.696969696969697,-2.696945100050428
-7.681818181818182,-2.6799824150827902
-7.666666666666666,-2.666689313393185
-7.651515151515151,-2.6515552593454217
-7.636363636363637,-2.6364600350888523
-7.621212121212121,-2.6217913834231865
-7.606060606060606,-2.603740033803483
-7.590909090909091,-2.590661066544058
-7.575757575757575,-2.5751677875176355
-7.5606060606060606,-2.560330865418557
-7.545454545454546,-2.545449724985552
-7.53030303030303,-2.530308615484138
-7.515151515151516,-2.5150588989845986
-7.5,-2.5000572687211076
