Onsite_Energy,Chemical_Potential
-9.0,0.6890646124241471
-8.984848484848486,1.3831418702142741
-8.96969696969697,1.4366466351394251
-8.954545454545453,1.348953011397441
-8.93939393939394,1.873098313153605
-8.924242424242424,1.8587018761394916
-8.90909090909091,0.8028786907453309
-8.893939393939394,1.9764140521022568
-8.878787878787879,1.2340153755696974
-8.863636363636363,1.191156126819692
-8.84848484848485,1.0594646706641129
-8.833333333333334,1.928457412301782
-8.818181818181818,1.5001726822723072
-8.803030303030303,0.8767828418297654
-8.787878787878787,1.4570543372319662
-8.772727272727273,2.181696004755679
-8.757575757575758,1.4753840351651775
-8.742424242424242,1.712734264896369
-8.727272727272727,1.0504203178639955
-8.712121212121211,1.7267046850678298
-8.696969696969697,1.8691555825037653
-8.681818181818182,1.728989357030514
-8.666666666666666,1.7909909078674673
-8.651515151515152,0.6144263104035304
-8.636363636363637,0.7199732238830734
-8.621212121212121,1.453815249430022
-8.606060606060606,1.675603816803573
-8.590909090909092,1.2135861887772421
-8.575757575757574,1.5103446000748022
-8.56060606060606,1.7995960272264142
-8.545454545454547,1.2258243572295555
-8.530303030303031,1.8974078344294298
-8.515151515151514,1.8654649643486323
-8.5,1.731186874886987
-8.484848484848484,1.1674836925241152
-8.469696969696969,0.5795345955552307
-8.454545454545455,0.8374086405747221
-8.43939393939394,0.8430607392946285
-8.424242424242424,0.6029781186434207
-8.40909090909091,0.46793100430886625
-8.393939393939394,0.8877771603824272
-8.378787878787879,0.47243940721699573
-8.363636363636363,0.4115724096645863
-8.348484848484848,0.5060143206241605
-8.333333333333332,0.25251297603756484
-8.318181818181817,-0.0011220511143505973
-8.303030303030303,0.14055329141666562
-8.287878787878789,0.6244991756751688
-8.272727272727273,0.014845729966964427
-8.257575757575758,0.38900261501049727
-8.242424242424242,0.18443519868310432
-8.227272727272727,0.03016026840145969
-8.212121212121213,0.0494072346084522
-8.196969696969697,0.35987214370334186
-8.181818181818183,-0.009666343916023834
-8.166666666666668,-3.191550265197293
-8.151515151515152,-2.6436155895825095
-8.136363636363637,-2.951148836220227
-8.121212121212121,-3.357612221932982
-8.106060606060606,-3.045086870519185
-8.090909090909092,-3.3377099514205497
-8.075757575757576,-2.904203148983811
-8.06060606060606,-3.212717954269408
-8.045454545454545,-3.2918990445654686
-8.03030303030303,-3.135201318806196
-8.015151515151516,-3.054947107690282
-8.0,-3.035139537827206
-7.984848484848484,-2.823318898467221
-7.96969696969697,-2.9495377237715275
-7.954545454545454,-3.08654056612869
-7.9393939393939394,-2.756066026898907
-7.924242424242425,-2.975321421603553
-7.909090909090909,-2.8497500839498002
-7.8939393939393945,-2.7984943209704625
-7.878787878787879,-2.9104112946386067
-7.863636363636363,-2.802447218001305
-7.848484848484848,-3.038246230743823
-7.833333333333333,-2.9307483296453825
-7.818181818181818,-2.6423984680322974
-7.803030303030303,-2.8988581400606677
-7.787878787878788,-2.4374016132390466
-7.7727272727272725,-2.676933505715624
-7.757575757575758,-2.875645922511069
-7.742424242424242,-3.0579835953464567
-7.7272727272727275,-2.858384593338144
-7.712121212121213,-2.4584470224342
-7.696969696969697,-2.831820485566027
-7.681818181818182,-2.7068076759611017
-7.666666666666666,-2.7864363417539835
-7.651515151515151,-2.646610048083744
-7.636363636363637,-2.7630915373413245
-7.621212121212121,-2.5647573849473133
-7.606060606060606,-2.7394056109536677
-7.590909090909091,-2.579909205012143
-7.575757575757575,-2.716224293899643
-7.5606060606060606,-2.5564205191161022
-7.545454545454546,-2.0139241193616613
-7.53030303030303,-2.8420201227937696
-7.515151515151516,-2.4626980023532496
-7.5,-2.6788163461985164
