Onsite_Energy,Chemical_Potential,N_particles,E1,E1m2,E1p2
9.0,0.09876501245831548,25.0,-187.12255266359958,-186.86463328858392,-186.4423994582289
8.984848484848486,-0.11380817236255325,24.0,-186.75622387152117,-186.11767360916284,-186.52839081767127
8.96969696969697,-0.09865665720575123,24.0,-186.3925874929906,-185.78434027592644,-186.13445142378052
8.954545454545453,-0.08350514204995818,24.0,-186.02895114446136,-185.45100694259833,-185.74051202948652
8.93939393939394,-0.06835362690267743,24.0,-185.66531478022307,-185.11767360919347,-185.3465726359625
8.924242424242424,-0.05320211175099132,24.0,-185.30167841650464,-184.78434027593525,-184.9526332358743
8.90909090909091,-0.038050596599390474,24.0,-184.93804205364876,-184.45100693849636,-184.55869384735354
8.893939393939394,-0.022899081447945946,24.0,-184.57440568999613,-184.11767360925464,-184.16475445119713
8.878787878787879,-0.007747566296231412,24.0,-184.21076932636672,-183.78434027578777,-183.77081505610758
8.863636363636363,0.007403948855554177,24.0,-183.84713295907457,-183.45100694257005,-183.37687566115284
8.84848484848485,0.022555464005648673,24.0,-183.48349659907993,-183.11767360926135,-182.9829362721908
8.833333333333334,0.037706979157164255,24.0,-183.11986023545043,-182.7843402759313,-182.5889968773255
8.818181818181818,0.052858494310157766,24.0,-182.7562238717849,-182.45100694259423,-182.1950574837967
8.803030303030303,0.06801000948796343,24.0,-182.39258750818496,-182.11767360925822,-181.80111808505865
8.787878787878787,0.08316152461257786,24.0,-182.02895114454157,-181.78434027591788,-181.40717868321008
8.772727272727273,0.09831303976427819,24.0,-181.66531478075154,-181.4510069426002,-181.01323930262808
8.757575757575758,0.11346455491279528,24.0,-181.3016784172685,-181.11767360925717,-180.619299908686
8.742424242424242,-0.07685088881237334,23.0,-180.94039086434205,-180.44032608735296,-180.6831587242054
8.727272727272727,-0.061699373306140615,23.0,-180.59190601585522,-180.1221442691639,-180.30437084541734
8.712121212121211,-0.0465478535128625,23.0,-180.24342116737202,-179.80396245098626,-179.92558296662918
8.696969696969697,-0.031396343407024574,23.0,-179.89493631888573,-179.48578063280846,-179.54679508784207
8.681818181818182,-0.016244828246726684,23.0,-179.5464514704007,-179.16759881462713,-179.16800720905425
8.666666666666666,-0.0010933130804176017,23.0,-179.19796662191553,-178.84941699644526,-178.78921933026618
8.651515151515152,0.014058202058535585,23.0,-178.84948177343085,-178.53123517825753,-178.4104314514786
8.636363636363637,0.029209717211003294,23.0,-178.5009969249457,-178.2130533600834,-178.03164357269026
8.621212121212121,0.0443612314245172,23.0,-178.15251207646332,-177.89487154190186,-177.65285569390224
8.606060606060606,0.059512747514787634,23.0,-177.8040272279779,-177.57668972371678,-177.2740678151164
8.590909090909092,0.07466426272235083,23.0,-177.45554237949145,-177.2585079055372,-176.89527993632612
8.575757575757574,-0.08336572182956559,22.0,-177.11767360924964,-176.6919271904833,-176.9380420535265
8.56060606060606,-0.06821420667684208,22.0,-176.7843402759335,-176.38889688746457,-176.57440568991157
8.545454545454547,-0.05306269152237064,22.0,-176.4510069426024,-176.08586658443917,-176.21076931875993
8.530303030303031,-0.037911176372929845,22.0,-176.11767360926828,-175.78283628139937,-175.84713296270635
8.515151515151514,-0.02275966121888473,22.0,-175.78434027592544,-175.47980597834106,-175.4834965990588
8.5,-0.007608146071575561,22.0,-175.4510069425949,-175.17677567535142,-175.1198602353175
8.484848484848484,0.007543369081517426,22.0,-175.1176736092573,-174.87374537232202,-174.7562238717539
8.469696969696969,0.022694884234851997,22.0,-174.78434027593153,-174.57071506928054,-174.3925874861986
8.454545454545455,0.03784639938217538,22.0,-174.4510069425772,-174.26768476625324,-174.02895114454657
8.43939393939394,0.05299791453802527,22.0,-174.1176736092541,-173.96465446322551,-173.66531478089485
8.424242424242424,0.06814942968956927,22.0,-173.78434027424504,-173.66162416019597,-173.30167841722317
8.40909090909091,0.08330094484200856,22.0,-173.4510069425889,-173.35859385715204,-172.93804205363796
8.393939393939394,-0.031055027562942428,21.0,-173.12214426916825,-166.3342654812923,-172.9252393491903
8.378787878787879,-0.015903512413444787,21.0,-172.803962450986,-166.04638669341333,-172.5767545007061
8.363636363636363,-0.0007519972624692173,21.0,-172.48578063280985,-165.75850790553818,-172.2282696522191
8.348484848484848,0.01439951788781002,21.0,-172.1675988146244,-165.4706291176498,-171.87978480373368
8.333333333333332,0.02955103299687778,21.0,-171.84941699644125,-165.18275032978,-171.53129995524864
8.318181818181817,-3.3181818181782035,20.0,-171.54041203898197,-158.17827966985593,-171.45100694258872
8.303030303030303,-3.3030303030304395,20.0,-171.23738173595262,-157.9055523971289,-171.11767360926757
8.287878787878789,-3.2878787878803166,20.0,-170.9343514329031,-157.63282512441523,-170.78434027550253
8.272727272727273,-3.272727272729071,20.0,-170.631321129893,-157.36009785167474,-170.45100693206044
8.257575757575758,-3.25757575756154,20.0,-170.32829082685777,-157.08737057895885,-170.11767360917204
8.242424242424242,-3.2424242424253578,20.0,-170.02526052383598,-156.81464330622515,-169.78434027593153
8.227272727272727,-3.2272727272752064,20.0,-169.7222302207995,-156.54191603349227,-169.45100694259725
8.212121212121213,-3.2121212121248703,20.0,-169.41919991776422,-156.26918876078017,-169.11767360924932
8.196969696969697,-3.196969696969859,20.0,-169.11616961473706,-155.99646148803924,-168.78434027591757
8.181818181818183,-3.1818181818178033,20.0,-168.81313931170894,-155.72373421531074,-168.45100694259975
8.166666666666668,-3.1666666666637724,20.0,-168.51010900868027,-155.4510069425841,-168.11767360925472
8.151515151515152,-3.151515151520556,20.0,-168.20707870560662,-155.17827966985712,-167.78434027592203
8.136363636363637,-3.1363636363669087,20.0,-167.9040484026173,-154.90555239707075,-167.45100694259244
8.121212121212121,-3.121212121254416,20.0,-167.60101809883574,-154.63282512440182,-167.1176736092346
8.106060606060606,-3.10606060605825,20.0,-167.29798779652464,-154.36009785158055,-166.78434027592644
8.090909090909092,-3.0909090909104293,20.0,-166.99495749353213,-154.0873705789472,-166.45100694260003
8.075757575757576,-3.0757575757600932,20.0,-166.6919271905023,-153.81464330622507,-166.11767360925032
8.06060606060606,-3.0606060606093024,20.0,-166.38889688745863,-153.54191603350657,-165.78434027592286
8.045454545454545,-3.0454545454531257,20.0,-166.08586658443724,-153.26918876076545,-165.4510069425895
8.03030303030303,-3.030303030301468,20.0,-165.782836281406,-152.99646148787136,-165.11767360925464
8.015151515151516,-3.015151515149995,20.0,-165.4798059783809,-152.7237342152396,-164.78434027592286
8.0,-3.0000000000002984,20.0,-165.17677567534693,-152.45100694258772,-164.45100694258846
7.984848484848484,-2.9848484848451875,20.0,-164.87374537231915,-152.17827966967147,-164.11767360925722
7.96969696969697,-2.969696969700948,20.0,-164.57071506928406,-151.90555239709155,-163.7843402753223
7.954545454545454,-2.9545454545415595,20.0,-164.2676847662569,-151.63282512441353,-163.45100694259915
7.9393939393939394,-2.939393939393838,20.0,-163.9646544632303,-151.36009785142448,-163.11767360925776
7.924242424242425,-2.924242424240461,20.0,-163.66162416019088,-151.0873705789546,-162.784340275876
7.909090909090909,-2.909090909100854,20.0,-163.3585938571124,-150.814643306223,-162.45100694259185
7.8939393939393945,-2.8939393939388367,20.0,-163.0555635540595,-150.54191603350114,-162.1176736092589
7.878787878787879,-2.8787878787870085,20.0,-162.75253325110015,-150.2691887607756,-161.78434027593235
7.863636363636363,-2.863636363638122,20.0,-162.4495029480691,-149.99646148804513,-161.45100694259014
7.848484848484848,-2.8484848484852563,20.0,-162.14647264503753,-149.72373421531034,-161.11767360872815
7.833333333333333,-2.8333333333345934,20.0,-161.84344234200404,-149.45100694258483,-160.78434027591592
7.818181818181818,-2.8181818181795393,20.0,-161.54041203897413,-149.1782796698645,-160.45100694259597
7.803030303030303,-2.8030303030311217,20.0,-161.23738173595217,-148.9055523971305,-160.11767360925066
7.787878787878788,-2.7878787878830735,20.0,-160.93435143291586,-148.6328251218623,-159.7843402758946
7.7727272727272725,-2.772727272731501,20.0,-160.631321129889,-148.3600978516904,-159.4510069425851
7.757575757575758,-2.7575757575772,20.0,-160.32829082685438,-148.0873705789608,-159.11767360925916
7.742424242424242,-2.7424242424277168,20.0,-160.0252605238418,-147.81464330622012,-158.78434027593298
7.7272727272727275,-2.7272727272722506,20.0,-159.72223022079632,-147.54191603350873,-158.4510069425971
7.712121212121213,-2.712121212104151,20.0,-159.41919991777473,-147.26918876076573,-158.11767360926584
7.696969696969697,-2.69696969698127,20.0,-159.11616961473152,-146.99646148805644,-157.78434027592263
7.681818181818182,-2.6818181818207734,20.0,-158.8131393117178,-146.7237342153111,-157.45100694258622
7.666666666666666,-2.6666666666668988,20.0,-158.5101090086815,-146.45100694258858,-157.11767360926495
7.651515151515151,-2.651515151513806,20.0,-158.2070786990519,-146.17827966976282,-156.78434027592547
7.636363636363637,-2.6363636363681024,20.0,-157.90404840261377,-145.905552397129,-156.45100694258963
7.621212121212121,-2.6212121212091404,20.0,-157.60101808092767,-145.63282512441648,-156.11767360926035
7.606060606060606,-2.6060606060617175,20.0,-157.29798779656542,-145.36009785167496,-155.78434027592982
7.590909090909091,-2.5909090909082266,20.0,-156.9949574935253,-145.08737057895863,-155.45100694258358
7.575757575757575,-2.575757575761017,20.0,-156.6919271905001,-144.81464330622194,-155.11767360926726
7.5606060606060606,-2.5606060606083076,20.0,-156.38889688745587,-144.54191603349284,-154.78434027593048
7.545454545454546,-2.5454545454589805,20.0,-156.0858665844286,-144.2691887607677,-154.4510069425836
