Onsite_Energy,Chemical_Potential
-10.0,-0.1588585230474635
-9.795918367346939,0.045223109605473155
-9.591836734693878,-0.22456269682921715
-9.387755102040817,-0.020481064175342567
-9.183673469387756,0.18360056847801332
-8.979591836734693,-0.05848504364746532
-8.775510204081632,0.1455965890054216
-8.571428571428573,-0.017194474136296378
-8.36734693877551,-3.367359595094129
-8.16326530612245,-3.1632779624410716
-7.959183673469388,-2.959196329788014
-7.755102040816326,-2.7551146971349993
-7.551020408163264,-2.551033064481963
-7.346938775510203,-2.3469514318288134
-7.142857142857143,-2.1428697991757204
-6.938775510204081,-1.9387881665227198
-6.734693877551021,-1.7347065338696268
-6.530612244897959,-1.5306249012165587
-6.326530612244898,-1.3265432685635865
-6.122448979591837,-1.1224616359104473
-5.918367346938775,-0.9183800032573721
-5.7142857142857135,-0.714298370604336
-5.5102040816326525,-0.5102167379512323
-5.3061224489795915,-0.3061351052981962
-5.1020408163265305,-0.10205347264518139
-4.8979591836734695,0.10202816000795778
-4.693877551020408,0.3061097926609584
-4.4897959183673475,0.5101914253140265
-4.2857142857142865,0.7142730579671159
-4.081632653061225,0.9183546906201414
-3.877551020408163,1.1224363232732522
-3.6734693877551017,1.3265179559262705
-3.4693877551020416,1.5305995885793209
-3.2653061224489797,1.7346812212324032
-3.0612244897959187,1.9387628538854607
-2.8571428571428568,2.142844486538518
-2.6530612244897958,2.3469261191916146
-2.448979591836735,2.551007751844651
-2.2448979591836737,2.755089384497694
-2.0408163265306123,2.959171017150773
-1.8367346938775508,3.163252649803855
-1.6326530612244894,3.367334282456909
-1.428571428571429,0.016918605655524388
-1.2244897959183676,-0.14558421970200897
-1.0204081632653061,0.05849741295104405
-0.8163265306122447,-0.18361581680240668
-0.6122448979591832,0.02046581585065077
-0.4081632653061229,-0.24921379512695996
-0.20408163265306145,-0.04513216247390561
0.0,-0.32307249619388
