Onsite_Energy,Chemical_Potential,N_particles,E1,E1m2,E1p2
4.5,-0.024352565730424658,75.0,-307.4152343028301,-307.20771368661536,-307.30667439030805
4.487373737373738,-0.01159827548039516,75.0,-306.4685368584826,-306.28603876226583,-306.33439162199716
4.474747474747475,0.0006296493490651756,75.0,-305.5215283847479,-305.36420743808264,-305.36177799955476
4.462121212121212,0.013531354668572249,75.0,-304.5742228046208,-304.44216617314083,-304.38897151518984
4.44949494949495,0.02586440426969716,75.0,-303.62732021452,-303.520817719718,-303.4169722142796
4.436868686868687,-0.04078235741860681,74.0,-302.6896945795161,-302.4509254233823,-302.6123200723645
4.424242424242425,-0.028086951345102307,74.0,-301.75543293242083,-301.54179237470396,-301.6525190460515
4.411616161616162,-0.015452781966786233,74.0,-300.8204572586753,-300.6327143958233,-300.69295293967184
4.3989898989899,-0.002869288185337382,74.0,-299.8860117303233,-299.72348740981136,-299.73351797568915
4.386363636363637,0.009726210527730927,74.0,-298.95219517806567,-298.8145623124223,-298.77375962981165
4.373737373737374,0.022490126812556355,74.0,-298.0175318730647,-297.905348062446,-297.81409144820503
4.361111111111111,0.03499319673852597,74.0,-297.08340616196824,-296.99622971414004,-296.85431428033087
4.348484848484849,0.04769446661089205,74.0,-296.1487739335631,-296.0872767678057,-295.8947236784733
4.335858585858586,-0.018349655274221277,73.0,-295.225367087873,-295.0318150871872,-295.10486477806245
4.323232323232323,-0.0056848614450757395,73.0,-294.3036160067395,-294.13533485648423,-294.15792567889304
4.3106060606060606,0.007128204453863418,73.0,-293.38185845252303,-293.23887703395553,-293.20902358475394
4.297979797979798,0.019643863745898216,73.0,-292.4601433031962,-292.34244158237374,-292.26383877713096
4.2853535353535355,-0.04626030792962865,72.0,-291.541824864078,-291.2942973415227,-291.4758708923666
4.2727272727272725,-0.033663604298709515,72.0,-290.63268089650944,-290.41026176930404,-290.54295937262106
4.26010101010101,-0.02099575915823948,72.0,-289.7236443021165,-289.5266233008921,-289.60837242336254
4.247474747474747,-0.008406524537093674,72.0,-288.8145971075866,-288.64281706318303,-288.674080294218
4.234848484848484,0.004312435633011091,72.0,-287.9053679025652,-287.7589899039316,-287.73983677266295
