Onsite_Energy,Chemical_Potential,N_particles,E1,E1m2,E1p2
9.0,-0.04003932627497875,49.0,-374.66271733429556,-374.35346234557113,-374.5057790237319
8.984848484848486,-0.02519058654857531,49.0,-373.9203386643346,-373.6411520407376,-373.73305944345475
8.96969696969697,-0.01014160105182782,49.0,-373.17786149600465,-372.92921481413856,-372.96010950379343
8.954545454545453,0.004937611291182975,49.0,-372.4354114752616,-372.2171042492573,-372.1875372822398
8.93939393939394,0.019860542485218957,49.0,-371.69302985633476,-371.50499377396494,-371.4148901022678
8.924242424242424,0.03531122593093983,49.0,-370.95066051930644,-370.79288348042854,-370.6421552603846
8.90909090909091,-0.06373382830295782,48.0,-370.2088123298325,-369.86488353419946,-370.10806913947295
8.893939393939394,-0.04866173237931548,48.0,-369.48194082532746,-369.1682050540039,-369.3505754754805
8.878787878787879,-0.033445652564466855,48.0,-368.75457942744015,-368.4712359484938,-368.59249543906174
8.863636363636363,-0.018280683536005427,48.0,-368.02763684738636,-367.7742147433938,-367.8354687335612
8.84848484848485,-0.0031368613884694696,48.0,-367.299946889078,-367.07725492678463,-367.0776749150153
8.833333333333334,0.01210254232648822,48.0,-366.5726527903029,-366.3800990697018,-366.32017434400353
8.818181818181818,0.027155323588829106,48.0,-365.8449398241466,-365.6832253851356,-365.5627680755033
8.803030303030303,0.04235374722668439,48.0,-365.1177458511656,-364.98639780993756,-364.8051086600332
8.787878787878787,0.05747005715753062,48.0,-364.39102768487896,-364.2893778188707,-364.0468966641683
8.772727272727273,-0.035013950506623814,47.0,-363.67166865909485,-363.39851599185874,-363.52640801166655
8.757575757575758,-0.020267782881632,47.0,-362.959535571391,-362.716706182708,-362.78395668818916
8.742424242424242,-0.0047506224887001736,47.0,-362.24725298486266,-362.0348854461339,-362.04129453619004
8.727272727272727,0.009842642775680588,47.0,-361.535289126325,-361.3530537334147,-361.2989836404579
8.712121212121211,0.024899597562779263,47.0,-360.8231781662348,-360.6712375073144,-360.5567143257848
8.696969696969697,0.0402380542428773,47.0,-360.11107009800065,-359.9894283904508,-359.81394843705255
